Transcript_ID_clean	SRR32060276	SRR32060306	SRR32060309	SRR32060312	SRR32060326	SRR32060336	SRR32060341	SRR32060215	SRR32060216	SRR32060234	SRR32060240
ENST00000216832	795.0	709.0	3286.0	2092.0	343.0	413.0	471.0	463.0	757.0	1229.0	866.0
ENST00000216877	144.753	149.0	374.478	320.545	47.0	50.485	62.0	48.7673	76.7693	125.431	0.0
ENST00000216962	26.0	25.0	98.0	103.0	17.0	15.0	16.0	12.0	17.0	0.0	37.0
ENST00000217086	82.3106	99.2822	196.942	298.003	63.3684	37.3921	50.9684	32.1744	32.8531	9.26291	20.1399
ENST00000217109	159.964	110.689	589.47	481.046	77.9686	57.7797	85.988	65.3787	78.1807	269.418	38.7749
ENST00000217133	1023.82	261.141	493.906	2393.27	586.639	98.105	297.66	215.187	592.8	144.099	776.848
ENST00000217173	45.9387	57.3818	212.314	234.832	20.5863	65.0737	37.6986	30.0725	54.9885	164.815	3.1976
ENST00000217270	244.622	228.697	442.683	408.664	118.29	60.1196	107.191	52.4792	55.5903	130.039	1.99999
ENST00000217402	633.0	581.0	1902.0	2419.0	338.0	293.0	235.0	320.0	300.0	418.0	685.0
ENST00000217426	21.0	38.0	49.0	52.0	7.0	8.0	10.0	4.0	7.0	0.0	0.0
ENST00000217515	248.34	126.938	651.11	528.469	112.303	107.673	81.5713	55.0859	72.0917	274.139	570.518
ENST00000217652	450.254	501.712	1801.02	1311.75	141.508	180.102	149.439	102.915	128.644	12.8644	2148.36
ENST00000217740	260.394	280.755	854.041	873.948	96.7507	130.414	165.533	81.2477	140.935	168.091	56.8397
ENST00000217893	5.5653	28.0302	202.599	0.0	0.0	17.7154	4.42629	4.2842	11.695	163.733	0.0
ENST00000217901	1.90604	25.9133	0.0	146.103	13.0601	18.0367	15.7562	5.06113	32.4027	0.0	0.0
ENST00000217957	88.1371	77.9636	320.33	278.61	69.632	57.3311	73.0858	17.9648	58.1022	95.4165	265.17
ENST00000217958	24.0	58.0	78.0	99.0608	0.0	0.0	1.679	4.0	1.679	90.6658	1.0
ENST00000217961	96.0	35.0	114.0	109.0	29.0	19.0	15.0	18.0	17.0	39.0	134.031
ENST00000218032	718.752	382.336	2555.21	1854.85	86.7159	178.64	75.3464	106.954	166.0	803.0	979.0
ENST00000218056	0.0	9.4449	0.0	84.067	0.0	0.0	0.0	20.998	0.0	61.3365	0.0
ENST00000218089	375.893	377.878	1111.97	1067.24	123.446	280.846	226.983	165.014	255.297	956.319	1032.1
ENST00000218340	109.938	53.5295	324.309	248.916	53.3825	57.0592	71.9948	36.0322	49.7119	30.4646	91.7706
ENST00000218364	129.0	95.1658	330.0	251.0	34.0	55.0	52.0	67.0	118.0	74.0	60.6855
ENST00000218432	0.0	0.0	47.1592	0.0	0.0	11.6895	0.0	0.0	0.0	0.0	65.0
ENST00000218981	7.70214	10.4054	0.0	0.0	0.0	0.0	0.0	2.08108	10.4054	12.7895	0.0
ENST00000219097	15.4411	59.1564	119.838	144.624	19.9956	21.521	5.50627	10.6973	25.767	29.625	1.10608
ENST00000219139	30.5826	16.598	112.826	76.8207	15.073	17.3541	5.23209	10.242	23.2706	0.0	0.0
ENST00000219150	792.203	533.0	1458.27	2134.43	366.949	273.991	150.739	148.0	318.815	417.0	1867.0
ENST00000219169	469.919	315.0	869.797	778.0	165.0	185.0	140.0	125.0	186.0	402.0	640.0
ENST00000219235	59.1548	59.0522	243.483	195.72	47.9024	29.5698	40.3172	19.9209	12.4216	114.1	5.71371
ENST00000219240	163.052	139.912	446.669	482.052	59.557	76.1232	63.8314	40.6641	78.3534	20.2121	30.1867
ENST00000219252	117.651	108.912	264.536	283.885	21.4817	46.0838	43.378	18.4187	29.0	9.98263	185.0
ENST00000219313	358.0	441.674	935.753	1182.72	152.084	184.18	184.481	145.551	200.637	679.0	922.305
ENST00000219315	359.567	434.123	743.224	887.689	187.338	188.251	145.35	62.8564	142.594	59.2383	64.0891
ENST00000219320	69.5683	36.2795	114.858	138.102	14.4984	15.35	19.6817	9.10886	27.7697	56.0324	98.8195
ENST00000219334	115.134	0.0	149.072	25.9817	9.87238	76.3472	24.2743	18.39	106.572	0.0	22.8811
ENST00000219400	371.001	241.439	1302.68	725.751	202.868	119.714	142.404	104.253	129.858	302.841	203.65
ENST00000219439	55.2761	55.4176	211.181	84.7815	21.3123	24.5652	24.9153	13.3617	24.4692	79.0	75.0201
ENST00000219478	540.028	488.806	1548.91	1841.8	304.13	214.652	278.151	99.2864	201.984	123.899	156.375
ENST00000219481	6.0	17.4717	0.0	12.4897	0.0	0.0	2.0	0.0	0.0	0.0	10.0
ENST00000219611	12.0	1.0	31.0	13.0	4.0	3.0	5.0	3.0	5.0	0.0	3.0
ENST00000219689	37.0	36.0	70.0	99.0	12.0037	13.0	10.0	11.0	55.0	91.0	3.0
ENST00000219789	98.359	140.512	95.5814	0.0	14.0513	37.0	14.0513	0.0	0.0	0.0	0.0
ENST00000219794	221.0	112.0	432.0	640.0	87.0	70.0	71.0	36.0	82.0	80.0	110.0
ENST00000219821	0.0	63.4941	106.437	27.8789	5.04136	7.34313	4.09819	31.1851	4.8326e-06	157.059	2.0044
ENST00000219837	300.021	256.181	1020.79	732.874	154.51	175.934	161.072	104.618	248.894	288.356	270.232
ENST00000219919	1064.0	406.288	2998.86	3191.16	439.0	273.0	313.679	142.272	250.828	867.0	1086.0
ENST00000220003	118.72	136.156	347.68	373.12	0.0	42.4	16.96	87.0	25.44	0.0	118.72
ENST00000220058	272.713	222.886	800.562	867.398	111.049	122.769	135.275	63.3805	111.637	154.224	206.935
ENST00000220325	134.267	153.421	354.917	158.818	38.6578	44.1545	32.6314	15.7741	82.114	39.1705	46.0564
ENST00000220496	152.876	179.554	568.848	409.917	78.1044	113.863	88.2638	32.4281	69.2005	27.9001	111.36
ENST00000220531	368.721	199.773	800.605	453.037	102.779	111.675	122.11	95.3946	0.00191372	513.377	362.297
ENST00000220592	937.0	687.068	2914.0	2806.0	330.0	335.0	346.981	361.615	296.0	494.0	792.0
ENST00000220597	1348.2	899.651	3425.69	4535.31	723.741	720.748	491.552	457.241	637.586	2012.57	2224.91
ENST00000220659	77.0	48.0	196.542	129.0	34.0	35.0	17.7496	11.0	28.0	0.0	52.0
ENST00000220669	18.0	7.0	159.0	30.7157	1.0	9.925	5.0	11.5184	8.0	132.007	34.0
ENST00000220751	196.0	7.72333	251.008	57.925	48.9999	58.0	42.4783	31.0	76.0	126.0	0.0
ENST00000220763	137.379	136.913	531.904	451.513	53.9464	40.024	47.9005	22.3604	51.9733	185.687	232.491
ENST00000220764	408.705	179.621	1253.31	892.812	226.544	203.292	153.722	92.2186	200.326	365.241	517.719
ENST00000220847	374.289	234.66	1516.92	1177.64	395.209	250.789	34.7011	64.7989	298.543	248.626	316.399
ENST00000220849	0.0	0.0	0.0	86.3526	19.1895	21.341	19.1895	0.0	0.0	0.0	105.539
ENST00000220853	87.5921	98.9731	462.732	297.688	44.8244	54.6446	34.4246	17.7009	28.0383	185.85	296.79
ENST00000220913	118.319	146.743	301.858	443.467	68.0115	117.738	110.764	60.1189	90.7336	176.229	105.43
ENST00000220931	0.0	29.0	128.0	155.0	7.58214	59.0	23.5332	16.6807	20.0	69.0	45.0
ENST00000221086	284.524	222.701	974.414	561.212	117.932	144.224	137.998	86.8201	134.388	233.016	198.29
ENST00000221130	352.691	185.075	904.73	432.226	63.0864	76.0668	99.9151	47.1457	60.2652	175.444	113.27
ENST00000221132	177.441	152.135	703.065	439.752	101.658	128.604	101.686	98.4216	131.437	56.7731	173.0
ENST00000221200	83.5	52.5	321.5	155.0	39.0	32.0	29.0	22.5	14.0	57.5	44.0
ENST00000221265	200.0	108.444	370.17	451.503	105.0	79.2476	95.9313	59.253	68.0	55.0	3.0
ENST00000221307	2542.74	981.294	4757.73	2717.03	498.2	268.904	373.495	249.42	449.611	532.494	1094.17
ENST00000221315	0.0	0.0	357.791	347.195	0.0	35.7899	69.0926	24.2298	46.576	0.0	0.0
ENST00000221418	116.0	75.0	246.0	155.0	25.0	42.0	20.0	27.0	55.0	0.0	130.0
ENST00000221419	71.1619	46.506	17.3482	94.3891	31.0	25.1754	12.0	16.0	40.2887	102.513	0.0
ENST00000221444	27.5297	67.6913	257.2	145.197	33.1209	40.9127	30.3585	34.8269	31.4431	11.275	72.5212
ENST00000221452	26.0	5.498	38.486	254.0	30.239	21.992	20.0	5.498	19.243	87.0	150.0
ENST00000221466	830.587	530.788	2408.12	2406.04	502.822	256.891	428.127	176.95	303.911	356.656	391.803
ENST00000221486	23.0	35.0	97.0	16.0	15.0	10.0	4.0	3.0	16.0	34.0	0.0
ENST00000221770	238.0	132.672	434.0	0.0	61.0	67.0605	28.9106	16.9106	32.9702	195.0	278.0
ENST00000221804	305.0	66.0	577.0	1.0	27.0	85.0	10.0	79.0	104.0	431.0	291.0
ENST00000221859	13.3703	35.7867	151.976	218.319	9.37205	13.0133	9.76	35.0	1.02783	80.0622	117.12
ENST00000221930	375.0	210.394	749.0	1185.0	199.0	118.0	123.0	67.0	104.0	101.0	233.0
ENST00000221954	39.0	42.0	56.4799	102.878	19.9063	8.0	7.0	3.0	1.0	21.0	0.0
ENST00000221957	11.4428	45.7711	179.27	240.298	11.4428	34.3283	7.62852	0.0	26.6998	0.0	0.0
ENST00000221972	5.0	27.0	158.0	63.0	8.0	14.0	8.0	23.0	24.0	18.0	1.0
ENST00000221975	1243.33	1673.8	3007.15	1709.68	317.38	495.418	464.627	498.151	615.047	5348.84	1709.65
ENST00000221978	13.4138	4.37224	47.451	12.3546	0.0	4.62935	2.10029	14.9366	14.4472	2.88945	1.44472
ENST00000221992	28.508	53.0012	50.1705	69.2827	21.8154	9.5819	18.3633	7.74874	21.811	1.52087	0.0
ENST00000222002	43.3735	40.4125	84.158	138.856	17.0951	19.4616	13.6383	14.8691	27.6003	1.18578	0.0
ENST00000222005	94.0282	113.883	522.331	348.158	67.4678	69.6442	54.4095	61.0	137.112	264.61	0.0
ENST00000222008	116.128	60.45	157.0	259.486	32.5591	20.0	16.4894	22.5894	34.0	0.0	0.0
ENST00000222120	639.646	277.965	1228.08	1361.01	310.65	144.249	169.367	99.2985	202.392	174.07	132.996
ENST00000222122	127.245	97.0	313.099	240.0	42.0	43.9439	38.0	32.0	68.775	66.6674	0.0
ENST00000222139	55.0	70.0	84.0	160.0	21.0	13.0	12.0	10.0	19.0	15.0	0.0
ENST00000222190	19.9451	29.822	216.945	209.417	24.6312	0.0	0.0	8.0	10.6088	1.95006e-05	205.181
ENST00000222219	333.971	346.798	837.594	942.741	226.689	127.625	136.976	110.45	192.486	173.379	219.026
ENST00000222224	97.9008	82.0	222.0	166.801	41.0	29.0	61.0	16.0	58.0	51.0	203.752
ENST00000222247	60.894	7.02129	0.0	0.0	15.3614	0.0	9.31952	3.39969	0.0	0.0	234.855
ENST00000222248	21.4948	43.3737	115.864	87.4065	19.0213	23.3349	11.2839	1.08819	22.144	0.0	4.40719
ENST00000222250	108.0	63.0	70.3975	154.875	19.0	38.0	28.1513	7.03973	14.0795	73.9999	0.0
ENST00000222284	9.0	0.0	30.2563	0.0	0.0	9.0	16.809	10.0854	13.0	119.228	0.0
ENST00000222305	56.0	12.0	0.0	187.305	6.93722	0.0	0.0	0.0	38.0	0.0	0.0
ENST00000222381	21.68	10.2305	3.12408	1.02554	3.10387	2.06919	0.0	1.01335	3.06032	23.5562	0.0
ENST00000222402	89.0022	51.2648	207.213	99.1985	25.5762	34.8789	50.5294	21.1738	33.8381	63.1959	8.93343
ENST00000222511	0.0	25.3125	0.0	0.0	12.6563	62.3164	12.6562	12.6563	25.3125	12.6563	12.6562
ENST00000222567	167.0	139.0	765.0	331.0	26.0	86.0	59.0	60.0	65.0	231.0	435.0
ENST00000222573	63.5551	32.2771	187.239	136.591	22.4776	13.4973	20.6236	10.164	28.4647	31.4589	3.01508
ENST00000222584	144.284	63.8994	337.172	220.463	33.3807	28.6476	19.7691	30.6048	58.5577	151.563	82.0918
ENST00000222644	34.4274	27.1741	149.214	63.0206	12.6833	21.7416	5.43524	27.1687	10.8713	17.1935	36.9736
ENST00000222673	9.73317	25.9486	69.9992	19.9995	4.69291	3.99973	5.67504	15.2513	10.69	0.0	0.0
ENST00000222690	74.4671	99.0801	367.959	180.838	19.6148	46.3654	35.9283	41.121	60.3912	188.532	176.491
ENST00000222693	108.387	115.545	319.411	230.568	46.5657	47.3087	50.0616	24.4574	69.9624	57.1214	3.00481
ENST00000222718	41.0	5.0	153.0	46.0	13.0	10.0	21.0	19.0	8.0	74.0	0.0
ENST00000222726	7.0	1.0	60.0	18.0	2.0	7.0	1.0	1.0	2.0	5.0	18.0
ENST00000222803	123.23	88.2725	314.509	243.973	49.061	50.701	47.3244	25.1572	61.1014	132.554	12.7198
ENST00000222823	0.0	14.4728	33.0677	37.0	0.0	0.0	3.0	3.33989	4.55065	0.0	0.0
ENST00000222902	72.2474	34.3056	282.009	100.883	25.109	40.4275	40.9402	15.8538	21.7836	96.9275	1.42098
ENST00000222969	34.7519	0.0	56.0124	27.355	0.0	4.61716	18.925	5.27965	5.56622	0.0	0.0
ENST00000222982	31.0	10.0	11.0	11.0	7.0	14.0	15.0	4.0	9.0	56.0	0.0
ENST00000222990	24.0	36.0	45.0	129.0	9.0	12.0	15.0	19.0	19.0	35.0	107.0
ENST00000223023	46.0	37.0	264.0	131.0	25.0	51.0	37.0	31.0	25.0	88.0	0.0
ENST00000223026	4.0506	4.16763	22.0869	10.0217	7.01219	4.1099	17.5568	6.04325	7.08741	0.0	0.0
ENST00000223073	474.979	426.053	1544.4	1428.96	222.7	192.794	274.674	157.935	310.438	427.77	178.515
ENST00000223095	37.8261	16.9865	83.6344	58.5482	18.6035	23.5054	7.84292	11.197	8.35412	33.4088	0.0
ENST00000223114	79.1929	104.704	289.562	326.837	56.1372	48.6143	75.4385	33.2943	69.9641	145.402	23.8494
ENST00000223129	36.2839	40.186	148.114	225.042	18.3707	44.7787	6.88903	20.6671	17.2226	353.0	294.807
ENST00000223145	310.0	157.768	1214.0	864.0	173.0	165.0	132.757	120.0	149.0	219.0	577.0
ENST00000223167	39.5688	42.1214	44.4052	221.539	38.25	17.281	22.1762	20.1275	25.4218	2.84975	1.0
ENST00000223210	43.0	21.0	90.0	69.0	18.0	19.0	19.0	16.0	18.0	32.0	131.0
ENST00000223293	99.0	49.0	285.0	11.0	6.58201	17.0	1.03625	27.0	10.0	203.0	365.0
ENST00000223321	0.0	0.0	247.091	13.7531	0.0	0.0	0.0	0.0	19.7275	0.0	0.0
ENST00000223369	89.2089	43.0	154.039	215.379	26.8375	31.8437	25.7245	43.7235	39.0	136.126	6.4615e-05
ENST00000223500	198.0	89.0	828.0	83.0	24.0	69.0	20.0	22.0	18.0	244.0	829.0
ENST00000223528	26.7712	18.2071	100.483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000223641	216.0	209.0	601.0	347.0	37.0	68.0	40.0	43.0	98.0	449.0	542.0
ENST00000223795	268.0	254.0	1706.75	649.783	53.0	162.0	126.0	96.0	162.372	883.0	427.0
ENST00000223864	14.0	0.0	6.0	19.0	0.0	1.0	3.0	2.0	2.0	0.0	117.0
ENST00000223865	25.1216	0.0	13.0087	78.1377	1.0	3.0	12.0	7.0	8.69998	0.0	0.0
ENST00000224073	173.0	172.172	433.128	422.024	88.5198	101.886	105.554	89.7975	119.783	286.0	376.0
ENST00000224140	1033.16	533.835	3757.14	1956.72	247.634	377.541	464.822	251.694	657.652	803.797	989.0
ENST00000224237	2201.0	1486.0	5118.58	4444.0	792.0	773.0	713.0	456.0	710.0	1306.84	2242.0
ENST00000224337	25.8291	59.8012	152.805	89.9423	20.0143	10.707	28.1157	24.9012	28.6605	3.82733	185.257
ENST00000225174	416.0	170.0	900.0	1528.0	174.0	137.0	119.0	78.0	110.0	74.0	170.0
ENST00000225235	55.0	43.0	43.0	18.0	27.0	30.0	16.0	5.0	8.0	326.0	155.0
ENST00000225296	123.965	65.2092	231.162	158.785	36.65	57.2451	31.6357	40.1906	51.5118	61.1606	27.0507
ENST00000225298	44.0	55.3465	103.328	0.0	18.0	29.0	26.8348	14.0	33.0	99.0	86.4965
ENST00000225308	1050.97	2693.0	902.244	3338.0	379.0	697.0	248.0	1213.96	346.106	981.0	2.60497e-07
ENST00000225388	911.634	373.346	3674.55	1523.49	220.877	278.767	263.006	151.35	369.62	1343.19	1474.8
ENST00000225441	21.0	42.0	17.0	99.0	4.0	9.0	6.0	20.0	4.4741	4.0	59.0
ENST00000225504	900.556	440.966	2793.97	1989.81	328.566	409.743	384.542	238.387	274.449	1461.99	1108.0
ENST00000225519	34.4697	46.9542	140.021	85.8486	13.6547	10.5509	14.6347	13.9877	5.39346	96.0809	85.1054
ENST00000225525	91.7261	39.9751	200.897	141.226	40.9163	19.2638	26.7837	20.509	32.4064	20.0	112.643
ENST00000225538	185.0	115.0	266.0	435.0	48.0	44.0	77.0	42.0	59.0	31.0	8.0
ENST00000225576	11.6172	1.02042	26.4655	36.2231	1.21172	4.50387	3.54177	2.41698	25.7675	0.0	0.0
ENST00000225577	103.0	28.8308	345.731	205.0	25.0	53.0	35.7293	28.0	61.3827	90.2549	194.0
ENST00000225603	135.991	49.4514	694.136	266.627	20.8764	60.3962	22.9057	3.47695	60.1527	0.0	336.575
ENST00000225614	29.3434	20.0	258.164	79.4314	23.476	17.1181	13.0423	27.1139	22.8269	25.6907	0.0
ENST00000225655	272.0	158.0	801.0	431.0	47.0	60.0	24.0	66.0	155.0	177.0	302.0
ENST00000225665	335.0	126.0	566.0	697.0	117.0	143.0	144.0	35.0	117.0	216.0	53.0
ENST00000225698	36.194	3.6194	108.582	65.0	7.23881	25.3358	17.0	14.4776	10.8582	68.7687	24.9993
ENST00000225719	887.0	305.696	2881.91	1938.66	259.315	306.059	219.289	105.534	169.909	540.0	1370.0
ENST00000225726	53.8566	31.5499	136.059	203.102	15.7749	39.0	25.511	11.8312	23.6624	110.425	0.0
ENST00000225737	208.398	58.8574	743.895	527.168	91.5306	77.8744	40.8367	13.5717	58.925	116.878	213.139
ENST00000225792	2382.57	1580.17	10880.3	5122.16	602.128	1230.4	981.681	718.322	1002.47	5908.68	2834.85
ENST00000225941	141.36	139.0	159.0	228.0	48.0	55.0	57.3746	50.0	90.0	101.0	287.0
ENST00000225972	68.3165	33.0	102.0	199.532	22.2882	21.5058	20.0	21.0	14.0	64.0	0.0
ENST00000226225	18.1972	23.6448	60.7947	66.873	18.9474	5.43644	22.6779	8.59901	25.5054	105.449	0.0
ENST00000226230	103.096	71.86	246.863	94.4932	19.1635	36.2729	32.327	17.5831	17.5912	289.086	193.053
ENST00000226279	110.45	90.2449	333.792	261.912	60.7916	49.798	63.6542	17.0051	40.0811	99.1996	75.5106
ENST00000226328	159.881	109.688	358.364	184.862	46.8504	77.1859	47.8964	37.4778	76.6362	72.0	64.6888
ENST00000226444	27.4819	1.52065	83.2556	23.0801	7.48453	10.6126	9.64313	5.12245	6.41286	1.05952	0.0
ENST00000226524	16.2074	0.0	1.00929	35.2692	22.2163	8.10342	2.01271	8.08421	14.1765	23.7916	420.146
ENST00000226798	344.343	319.131	1116.06	1395.86	81.2281	173.284	136.037	98.2831	144.729	673.679	0.0
ENST00000227135	40.9071	40.8242	92.3337	376.274	54.2542	42.3802	33.1714	7.47748	19.5561	26.8879	20.3917
ENST00000227155	942.513	595.729	2362.42	2442.4	351.42	264.981	287.476	189.033	318.358	297.475	320.541
ENST00000227157	42.3612	41.8512	0.0	151.988	7.93311	13.9504	0.0	8.68096	0.0	69.7521	1242.46
ENST00000227322	342.724	326.554	1250.61	841.579	230.495	168.612	182.242	99.9435	108.728	215.883	369.224
ENST00000227349	35.4052	39.2505	374.34	235.637	37.6111	49.1669	53.9374	8.78875	36.5199	52.919	0.0
ENST00000227451	149.0	188.0	674.0	414.0	56.0	75.0	110.0	22.0	78.0	194.0	396.0
ENST00000227471	77.0	57.0	304.0	171.0	59.0	51.0	32.0	15.0	52.0	30.0	309.0
ENST00000227507	30.9827	21.2054	52.0	38.6686	4.0	9.41998	12.0	2.49475	8.0	23.0	74.0
ENST00000227520	68.2645	36.4077	111.0	92.0	26.0	65.0	30.0	37.0	68.2645	0.0	0.0
ENST00000227524	146.0	107.0	479.0	435.01	53.0	56.0	77.0	54.0	124.877	67.2413	135.0
ENST00000227525	39.0	44.0	55.0	100.0	10.0	24.0	27.0	22.0	28.0	0.0	40.0
ENST00000227752	85.0	153.0	328.0	185.0	29.0	47.0	67.0	38.0	93.0	160.0	405.0
ENST00000227758	9.32432	18.8968	226.892	89.1378	24.8649	46.6216	3.10811	3.10811	12.7645	131.973	186.486
ENST00000227868	22.5472	7.12017	198.0	70.0	14.0	6.0	5.93347	16.6137	10.6802	162.0	59.3347
ENST00000228136	417.716	408.277	1419.73	774.635	162.201	270.67	176.0	152.043	142.171	1526.35	773.014
ENST00000228318	115.014	54.2842	453.231	378.741	47.3676	54.5012	61.3257	26.737	67.1883	43.9792	102.326
ENST00000228425	124.265	21.9091	0.0	43.8182	30.6245	43.5184	34.1742	0.0	16.3912	0.0	0.0
ENST00000228434	5.0	0.0	13.0	0.0	0.0	0.0	1.0	1.0	0.0	10.0	115.0
ENST00000228437	63.0	66.681	297.0	179.0	19.0	41.0	30.0	31.0	44.0	65.0	0.0
ENST00000228438	410.84	240.932	1948.1	891.661	528.98	180.52	260.319	112.663	183.278	832.713	861.683
ENST00000228495	127.72	106.273	362.573	174.899	64.3354	58.9466	79.7102	52.8797	115.742	224.346	548.781
ENST00000228506	193.883	241.698	662.293	605.533	141.95	166.315	136.0	77.9594	152.544	141.824	349.0
ENST00000228510	32.0	36.0	21.0	44.0	0.0	10.0	17.0	7.0	4.81829	40.0	81.0
ENST00000228515	22.0	11.0	29.0	168.0	7.0	4.0	12.0	7.0	2.0	38.0	0.0
ENST00000228740	1748.0	1061.99	4017.79	3510.98	690.717	525.861	405.832	275.0	304.922	647.0	1386.0
ENST00000228741	51.9542	83.0563	347.762	355.897	36.404	53.4822	36.549	21.3929	39.2505	163.12	196.712
ENST00000228799	5.28598	15.0	0.0	46.0	12.0	5.28598	13.0	17.0	16.0	9.0	0.0
ENST00000228825	768.0	310.0	1776.0	983.0	176.0	230.0	154.0	122.0	129.0	634.0	774.0
ENST00000228827	53.4286	0.0	179.0	12.0962	8.0641	16.0596	5.0	11.0	22.0	56.0	0.0
ENST00000228865	178.0	143.0	467.0	242.0	44.0	80.0	47.0	64.0	81.0	497.0	464.0
ENST00000228872	40.4805	31.4916	200.866	110.186	14.1192	19.6448	2.26614	11.3182	21.1609	64.2853	125.869
ENST00000228918	14.0	11.5945	14.1711	23.9571	5.0	1.84286	6.0	5.0	19.3242	59.0	79.0
ENST00000228922	29.0204	0.0	14.0688	0.0	0.0	1.64051	5.20702	10.7708	6.41772	0.0	0.0
ENST00000228936	17.2468	41.5613	189.47	151.23	21.3505	15.3073	14.2925	18.1955	14.062	7.18948	0.0
ENST00000228945	1561.57	1162.88	2499.42	3490.53	430.048	430.386	429.203	342.568	509.884	1282.37	2229.0
ENST00000229003	28.0	12.0	123.0	32.0	2.0	16.0	8.0	0.0	8.0	56.0	233.0
ENST00000229179	133.735	121.49	591.657	374.538	47.1533	60.3314	56.153	53.0807	53.7011	5.99683	34.9359
ENST00000229195	234.87	123.462	649.032	650.125	160.725	163.825	76.5634	110.129	125.883	185.22	319.662
ENST00000229214	343.014	339.067	1638.99	835.855	140.799	116.715	182.917	117.772	175.201	310.611	444.798
ENST00000229238	174.162	178.869	463.646	500.0	103.0	134.152	110.0	40.0101	61.1919	114.716	176.515
ENST00000229239	61.7442	0.0	88.9798	86.0119	0.0	20.9524	0.0	5.34041	0.0	0.0	0.0
ENST00000229243	38.0	28.0	48.0	198.0	32.0	24.0	25.0	9.0	48.0	62.0	325.0
ENST00000229266	200.578	146.512	159.761	285.931	0.0	39.4124	0.0	71.4534	2.18038e-06	365.345	343.443
ENST00000229281	29.3017	123.966	152.471	261.0	35.6804	61.021	33.9484	57.2399	35.4788	710.352	177.0
ENST00000229307	130.331	88.3457	478.695	406.832	81.8844	42.5481	68.7893	22.29	57.237	164.895	89.2089
ENST00000229314	59.0	23.0	218.0	93.0	5.0	34.0	9.0	7.0	25.0	190.0	400.0
ENST00000229328	51.0	42.0	278.245	233.0	12.0	0.0	19.3834	13.0	29.0	80.0	0.0
ENST00000229329	0.0	45.0	53.7225	0.0	8.66331	0.0	8.22762	0.0	26.8613	0.0	0.0
ENST00000229330	59.4728	48.9776	176.669	78.714	13.9936	10.4952	15.7428	3.4984	15.7428	162.0	0.0
ENST00000229332	3.59672	0.0	176.239	53.3271	2.41099	7.19344	0.0	0.0	2.41099	142.248	0.0
ENST00000229340	37.0	48.0	260.0	96.0	30.0	20.0	47.0	9.0	28.0	0.0	69.0
ENST00000229379	159.0	144.0	434.817	291.0	49.0	66.0	38.0	62.0	58.0	572.0	356.0
ENST00000229395	0.0	88.6149	0.0	4.26155	0.0	0.0	0.0	0.0	0.0	763.415	280.069
ENST00000229402	116.0	109.0	684.0	288.0	22.0	53.0	36.0	78.0	11.0	1284.0	761.0
ENST00000229447	0.0	0.0	161.876	87.5491	0.0	6.23534	9.61707	6.0647	0.0	63.0	21.0011
ENST00000229563	30.0	36.0	119.0	7.0	5.0	11.0	5.0	20.0	4.0	122.0	148.0
ENST00000229570	7.5034	0.0	0.0	0.0	0.0	12.2439	0.0	0.0	11.0	0.0	18.0
ENST00000229595	84.0	67.0	333.0	57.0	13.0	36.0	39.0	11.0	32.0	127.0	363.0
ENST00000229633	52.3378	76.8557	251.385	169.363	18.2037	39.3895	28.8621	38.3249	59.7266	103.828	79.2992
ENST00000229634	13.2252	1.98757	34.0307	17.6434	14.5384	14.0949	24.5711	12.3919	42.5033	128.44	0.0
ENST00000229708	2.12795	1.0	33.1938	30.4006	2.20682	2.236	2.18412	2.11501	0.0	41.0	58.0
ENST00000229758	14.0	0.0	0.0	10.0	3.0	0.0	2.0	5.0	7.0	40.0	6.0
ENST00000229794	729.986	240.0	374.826	2189.5	333.493	193.5	146.479	127.843	174.5	205.0	498.0
ENST00000229795	729.986	240.0	2623.87	2189.5	333.493	193.5	146.479	0.0378061	174.5	205.0	498.0
ENST00000229812	873.0	731.0	2609.0	3410.0	542.0	388.0	502.0	340.0	456.0	754.0	1057.0
ENST00000229829	191.574	128.219	543.157	453.475	80.9258	68.0442	112.718	41.7429	57.3509	29.5588	117.04
ENST00000229903	58.0	49.4292	231.0	90.0	28.0	22.0	16.7365	24.0	23.8941	130.0	200.0
ENST00000229955	99.3799	44.7372	243.122	39.5386	48.006	9.25534	27.2652	16.659	15.645	4.01439	2.0
ENST00000229971	12.7793	16.3639	35.3374	4.53202	0.0	0.0	3.66694	1.91921e-05	7.52545	152.558	0.0
ENST00000230036	110.004	68.0491	206.032	119.681	26.3647	26.6156	21.7094	22.4716	30.1994	82.3862	173.41
ENST00000230048	238.37	0.0	647.952	433.68	0.00271985	0.0	18.017	6.52234e-06	0.0	797.0	476.169
ENST00000230050	1535.0	3021.0	3312.0	1906.0	233.0	471.0	229.0	539.0	423.0	3940.0	3624.0
ENST00000230085	812.0	719.0	1362.0	1460.13	203.0	327.0	127.216	534.0	231.0	2344.1	662.0
ENST00000230361	23.0468	12.2409	80.7517	79.603	12.6796	12.2092	13.5507	8.98344	7.28173	2.07575	0.0
ENST00000230381	18.0	13.0	107.0	88.0	9.0	12.0	19.0	11.0	29.0	0.0	0.0
ENST00000230431	38.7971	15.6863	20.0	41.4034	9.0	20.0	7.0	8.0	10.0	65.7233	0.0
ENST00000230449	106.0	35.0	134.0	100.0	18.0	49.0	27.0	24.0	35.0	168.0	18.0
